champion,champion_key,enemy_champion,enemy_key,matchup_games,champion_recorded_matchup_games,champion_summary_total_games,recorded_matchup_coverage,conditional_enemy_frequency,general_enemy_frequency,frequency_delta,expected_matchup_games,enrichment_ratio,enrichment_z,raw_winrate,posterior_mean,posterior_lower_5,posterior_upper_95,posterior_interval_width,champion_matchup_baseline,matchup_advantage,selection_component,best_pool_selected,best_pool_enemy_frequency,best_pool_value,best_alternative_value,best_pool_marginal_lift,best_pool_weighted_value,best_pool_matchup_games,best_pool_posterior_mean,best_pool_posterior_lower_5,best_pool_posterior_upper_95
Yone,yone,Nasus,nasus,295.0,81899.0,105803.0,0.7740706785251836,0.003601997582388063,0.0036113220149124373,-9.32443252437418e-06,295.76366169931373,0.9974180002542364,-0.04448506304199732,0.5017,0.5012630392041847,0.45992345564754733,0.5425953413852472,0.0826718857376999,0.4836693841103055,0.017593655093879168,-1.6405084977998838e-07,False,,,,,,,,,
Yone,yone,Zoe,zoe,1393.0,81899.0,105803.0,0.7740706785251836,0.017008754685649396,0.018936415873343965,-0.0019276611876945689,1550.8735236109974,0.8982034826131982,-4.047366507459374,0.48310000000000003,0.48423020796091953,0.46297420372098813,0.5055102405879758,0.04253603686698765,0.4836693841103055,0.0005608238506140117,-1.0810783699620474e-06,False,,,,,,,,,
Yone,yone,Twisted Fate,twistedfate,2026.0,81899.0,105803.0,0.7740706785251836,0.024737786786163445,0.024521872346543128,0.00021591443962031692,2008.3168233095357,1.0088049736402267,0.39951713008137013,0.46740000000000004,0.4689321733234492,0.45115009929336647,0.486747487218124,0.03559738792475753,0.4836693841103055,-0.014737210786856303,-3.1819766086105685e-06,False,,,,,,,,,
Yone,yone,Cassiopeia,cassiopeia,615.0,81899.0,105803.0,0.7740706785251836,0.007509249197181895,0.00738138345905191,0.00012786573812998466,604.5279239128924,1.0173227334468284,0.42749732133362545,0.44229999999999997,0.45036629438552855,0.4198586433171854,0.48103192411648765,0.06117328079930223,0.4836693841103055,-0.03330308972477697,-4.258324149667715e-06,False,,,,,,,,,
Yone,yone,Brand,brand,460.0,81899.0,105803.0,0.7740706785251836,0.005616674196266133,0.006258601505628485,-0.0006419273093623522,512.5732047094673,0.8974327876946544,-2.3294307827194243,0.4891,0.49104178658152303,0.45633817900322676,0.5257818068607877,0.06944362785756092,0.4836693841103055,0.00737240247121751,-4.732546481885012e-06,False,,,,,,,,,
Yone,yone,Morgana,morgana,240.0,81899.0,105803.0,0.7740706785251836,0.0029304387110953736,0.003383321278121971,-0.0004528825670265975,277.09062935691134,0.8661426066879508,-2.231974391968455,0.4917,0.4941335308401556,0.44960989208175967,0.5386964690971262,0.08908657701536654,0.4836693841103055,0.010464146729850077,-4.7390296327574785e-06,False,,,,,,,,,
Yone,yone,Talon,talon,1116.0,81899.0,105803.0,0.7740706785251836,0.013626540006593487,0.013788615986857551,-0.00016207598026406374,1129.2738607076467,0.9882456672650435,-0.3977522201594676,0.5215,0.5197297701362276,0.4961532558947916,0.543269371102073,0.04711611520728137,0.4836693841103055,0.03606038602592204,-5.844522413851861e-06,False,,,,,,,,,
Yone,yone,Malphite,malphite,540.0,81899.0,105803.0,0.7740706785251836,0.006593487099964591,0.004937020880225063,0.0016564662197395275,404.33707306955245,1.3355193870810638,6.763385107042856,0.4759000000000001,0.47966156325883275,0.44723705178334044,0.5121584024514552,0.06492135066811472,0.4836693841103055,-0.0040078208514727764,-6.6388198552323644e-06,False,,,,,,,,,
Yone,yone,Jayce,jayce,359.0,81899.0,105803.0,0.7740706785251836,0.00438344790534683,0.0037071646891626646,0.0006762832161841654,303.61308087773307,1.1824259974640936,3.1845895478076467,0.4624000000000001,0.47058605770294754,0.4323736564649089,0.5089443575553023,0.07657070109039343,0.4836693841103055,-0.013083326407357987,-8.848034061155281e-06,False,,,,,,,,,
Yone,yone,Annie,annie,1083.0,81899.0,105803.0,0.7740706785251836,0.013223604683817874,0.01300914548768197,0.00021445919613590457,1065.4360062956655,1.0164852638737087,0.5416303897235976,0.43119999999999997,0.43701352534712834,0.41336189030271786,0.4607862929524814,0.04742440264976355,0.4836693841103055,-0.04665585876317718,-1.0005777965381277e-05,False,,,,,,,,,
Yone,yone,Vladimir,vladimir,1404.0,81899.0,105803.0,0.7740706785251836,0.017143066459907937,0.016478201033004288,0.0006648654269036484,1349.5481864020182,1.0403481803366754,1.494604054726445,0.4629999999999999,0.4654583779824819,0.4443344850256459,0.48663451680964737,0.04230003178400149,0.4836693841103055,-0.018211006127823615,-1.2107868363520405e-05,False,,,,,,,,,
Yone,yone,Ekko,ekko,1271.0,81899.0,105803.0,0.7740706785251836,0.015519115007509248,0.016585649656089513,-0.001066534648580265,1358.3481211840751,0.9356953347806499,-2.3899001365607395,0.49570000000000003,0.4960117436073325,0.47381113608022735,0.5182189690023503,0.04440783292212297,0.4836693841103055,0.012342359497027,-1.3163554048812989e-05,False,,,,,,,,,
Yone,yone,Irelia,irelia,1302.0,81899.0,105803.0,0.7740706785251836,0.0158976300076924,0.014688264214292219,0.0012093657934001828,1202.9541508863185,1.0823355146500855,2.8769009801826013,0.4662,0.46860898750759833,0.4467198862225774,0.4905490248998519,0.043829138677274504,0.4836693841103055,-0.015060396602707193,-1.8213528486354403e-05,False,,,,,,,,,
Yone,yone,Vex,vex,1615.0,81899.0,105803.0,0.7740706785251836,0.01971941049341262,0.01907681041570261,0.0006426000777100087,1562.3716962356282,1.033684880423253,1.3443417630626837,0.44400000000000006,0.4472637903706431,0.4275551508891023,0.4670423789931211,0.039487228104018834,0.4836693841103055,-0.0364055937396624,-2.3394237366186063e-05,False,,,,,,,,,
Yone,yone,Zed,zed,2779.0,81899.0,105803.0,0.7740706785251836,0.03393203824222518,0.03777923538511533,-0.0038471971428901477,3094.0815988055606,0.8981663576916671,-5.774571946789702,0.4900999999999999,0.4904429664764337,0.4751241325710574,0.5057693506852281,0.030645218114170703,0.4836693841103055,0.0067735823661281835,-2.6059306726099434e-05,False,,,,,,,,,
Yone,yone,Sion,sion,439.0,81899.0,105803.0,0.7740706785251836,0.005360260809045288,0.00583404840953575,-0.00047378760049046186,477.80273069256833,0.9187892236690981,-1.7803628899722475,0.5558,0.545442672515126,0.5100970783850052,0.5805963514058445,0.07049927302083936,0.4836693841103055,0.06177328840482049,-2.9267418087725172e-05,False,,,,,,,,,
Yone,yone,Hwei,hwei,1292.0,81899.0,105803.0,0.7740706785251836,0.015775528394730093,0.01820786179486374,-0.0024323334001336468,1491.2056731375453,0.866413012821759,-5.206227642909508,0.5015,0.5013903739121068,0.4793527244911849,0.5234257510507496,0.04407302655956474,0.4836693841103055,0.017720989801801312,-4.310335537834907e-05,False,,,,,,,,,
Yone,yone,Pantheon,pantheon,491.0,81899.0,105803.0,0.7740706785251836,0.005995189196449285,0.004646123388457788,0.0013490658079914975,380.51285939130435,1.2903637495601037,5.67725379094097,0.4216,0.4348612529368069,0.4014695642305237,0.4685038105530937,0.06703424632256999,0.4836693841103055,-0.04880813117349864,-6.584538091813093e-05,False,,,,,,,,,
Yone,yone,Malzahar,malzahar,2930.0,81899.0,105803.0,0.7740706785251836,0.03577577259795602,0.04092332436305808,-0.005147551765102058,3351.5793420100936,0.8742147211835799,-7.435803501593312,0.4993,0.49932224438470396,0.48438374317722355,0.5142612543480278,0.029877511170804283,0.4836693841103055,0.01565286027439844,-8.057390853437557e-05,False,,,,,,,,,
Yone,yone,Orianna,orianna,1779.0,81899.0,105803.0,0.7740706785251836,0.021721876945994457,0.02415534899462539,-0.0024334720486309316,1978.2989273108246,0.8992574253771956,-4.535954196776923,0.5205,0.5194076106895438,0.5004415646689961,0.5383501619233172,0.03790859725432105,0.4836693841103055,0.03573822657923825,-8.696797544821532e-05,False,,,,,,,,,
Yone,yone,Xerath,xerath,2108.0,81899.0,105803.0,0.7740706785251836,0.025739020012454365,0.03254944508589151,-0.006810425073437147,2665.767003089429,0.7907667840276297,-10.98316063062426,0.49720000000000003,0.49732563427792253,0.47982823774963473,0.5148257858559089,0.034997548106274146,0.4836693841103055,0.013656250167617012,-9.300486855066915e-05,False,,,,,,,,,
Yone,yone,Smolder,smolder,359.0,81899.0,105803.0,0.7740706785251836,0.00438344790534683,0.005772649196344163,-0.0013892012909973326,472.7741965313906,0.7593477026324208,-5.247760925598536,0.5738,0.5577159051975009,0.5194777576346256,0.5956677725205936,0.076190014885968,0.4836693841103055,0.0740465210871954,-0.00010286552268819306,False,,,,,,,,,
Yone,yone,Akali,akali,3549.0,81899.0,105803.0,0.7740706785251836,0.043333862440322835,0.037074641975197706,0.006259220465125129,3036.3761031267168,1.16882753633366,9.480358346506902,0.46240000000000003,0.46342970690206986,0.44986439483095003,0.4770178129567056,0.027153418125755557,0.4836693841103055,-0.020239677208235662,-0.0001266846017893153,False,,,,,,,,,
Zed,zed,Talon,talon,1709.0,100910.0,127060.0,0.7941917204470329,0.016935883460509366,0.013887459168117417,0.0030484242923919484,1401.3835046547285,1.219509145300709,8.274997636042745,0.5207999999999999,0.5196487564873702,0.500319397176953,0.5389534083697148,0.038634011192761886,0.49520315888576205,0.024445597601608138,7.45205535707806e-05,False,,,,,,,,,
Zed,zed,Anivia,anivia,1752.0,100910.0,127060.0,0.7941917204470329,0.017362005747695967,0.019022764799683924,-0.0016607590519879568,1919.5871959361048,0.9126962316216226,-3.861957121855035,0.46230000000000004,0.46433423352357067,0.4452985251008191,0.4834137484335407,0.038115223332721604,0.49520315888576205,-0.03086892536219138,5.126584722039995e-05,False,,,,,,,,,
Zed,zed,Yasuo,yasuo,5827.0,100910.0,127060.0,0.7941917204470329,0.05774452482410068,0.0468252091885735,0.010919315635527185,4725.131859218952,1.2331930988616226,16.418609965374955,0.49909999999999993,0.49911474615921253,0.488433031673149,0.5097968003284132,0.021363768655264237,0.49520315888576205,0.003911587273450479,4.2711856074716966e-05,False,,,,,,,,,
Zed,zed,Xerath,xerath,2917.0,100910.0,127060.0,0.7941917204470329,0.028906946784263206,0.03278277457331791,-0.003875827789054702,3308.10978219351,0.8817724295914459,-6.914275983653559,0.4841,0.48462615196740233,0.4696681172372412,0.4995957767791246,0.029927659541883367,0.49520315888576205,-0.010577006918359722,4.0994657339202446e-05,False,,,,,,,,,
Zed,zed,Malzahar,malzahar,3903.0,100910.0,127060.0,0.7941917204470329,0.03867802992765831,0.0412166816928749,-0.0025386517652165944,4159.175349628006,0.9384071773624744,-4.056705564308422,0.4817,0.48215650774060775,0.4691724065655198,0.49515074696376005,0.025978340398240263,0.49520315888576205,-0.013046651145154298,3.312090395981106e-05,False,,,,,,,,,
Zed,zed,Twisted Fate,twistedfate,2325.0,100910.0,127060.0,0.7941917204470329,0.023040332969973244,0.02469765647712526,-0.001657323507152017,2492.24051510671,0.9328955154637034,-3.392164358576974,0.4796000000000001,0.4804401651487229,0.46376410390633377,0.4971345728222162,0.03337046891588241,0.49520315888576205,-0.014762993737039154,2.4467056556332993e-05,False,,,,,,,,,
Zed,zed,Brand,brand,519.0,100910.0,127060.0,0.7941917204470329,0.005143196908135962,0.0063034660579261,-0.001160269149790138,636.0827599053227,0.8159315622345276,-4.657032312695596,0.4721,0.4766030702514587,0.4436489851138282,0.5096431849456999,0.06599419983187171,0.49520315888576205,-0.018600088634303347,2.1581109025744354e-05,False,,,,,,,,,
Zed,zed,Cassiopeia,cassiopeia,638.0,100910.0,127060.0,0.7941917204470329,0.006322465563373303,0.007434296632055426,-0.0011118310686821231,750.1948731407131,0.8504456946353074,-4.111557171783527,0.4734,0.47700081366619634,0.4468118916439688,0.5072606566694378,0.060448765025468976,0.49520315888576205,-0.018202345219565708,2.0237932937990675e-05,False,,,,,,,,,
Zed,zed,Akshan,akshan,1364.0,100910.0,127060.0,0.7941917204470329,0.013516995342384304,0.014113700696786207,-0.0005967053544019031,1424.2135373126962,0.9577215524672578,-1.6069159838942888,0.4604,0.4631031424082328,0.4417022271039391,0.484561391361523,0.042859164257583904,0.49520315888576205,-0.03210001647752925,1.915425170853102e-05,False,,,,,,,,,
Zed,zed,Qiyana,qiyana,1396.0,100910.0,127060.0,0.7941917204470329,0.013834109602616192,0.011445181866138123,0.0023889277364780685,1154.933302111998,1.2087278091705982,7.134415331476325,0.5014,0.5013046794690192,0.4800464827047237,0.5225608922845869,0.04251440957986319,0.49520315888576205,0.006101520583257192,1.4576091756034947e-05,False,,,,,,,,,
Zed,zed,Swain,swain,497.0,100910.0,127060.0,0.7941917204470329,0.004925180854226539,0.006318925895718424,-0.0013937450414918855,637.6428121369462,0.7794332352534378,-5.587342552039215,0.4849,0.48742495893744203,0.45382395277575854,0.5210739084838762,0.0672499557081177,0.49520315888576205,-0.007778199948320019,1.0840827609703467e-05,False,,,,,,,,,
Zed,zed,LeBlanc,leblanc,2603.0,100910.0,127060.0,0.7941917204470329,0.025795263105737785,0.024408067320429324,0.0013871957853084614,2463.018073304523,1.0568334955446224,2.855644015042287,0.5017,0.5016361452037192,0.485819211590389,0.5174517020385645,0.03163249044817551,0.49520315888576205,0.00643298631795719,8.923811507217213e-06,False,,,,,,,,,
Zed,zed,Zoe,zoe,1873.0,100910.0,127060.0,0.7941917204470329,0.0185610940441978,0.019072160866776603,-0.0005110668225788047,1924.571753066427,0.9732035176219033,-1.1869332901724934,0.4816,0.4825312724205032,0.46404122465889674,0.5010414599508599,0.03700023529196317,0.49520315888576205,-0.012671886465258853,6.4761807518792025e-06,False,,,,,,,,,
Zed,zed,Akali,akali,4081.0,100910.0,127060.0,0.7941917204470329,0.0404419780001982,0.03734041016835008,0.0031015678318481177,3768.020790088207,1.0830619647150266,5.196638109965488,0.49670000000000003,0.49677830674136647,0.48406162099698985,0.5094967450003061,0.025435124003316212,0.49520315888576205,0.0015751478556044196,4.8854279193472115e-06,False,,,,,,,,,
Zed,zed,Annie,annie,1250.0,100910.0,127060.0,0.7941917204470329,0.012387275790308195,0.013102401063636838,-0.0007151252733286432,1322.1632913315934,0.94542028824676,-1.9977343592731294,0.4904,0.49110918554492805,0.4687436659516015,0.513489687590339,0.044746021638737477,0.49520315888576205,-0.004093973340834001,2.927703804364093e-06,False,,,,,,,,,
Zed,zed,Vladimir,vladimir,1927.0,100910.0,127060.0,0.7941917204470329,0.019096224358339114,0.016596324404711368,0.002499899953627746,1674.7350956794241,1.1506297353959938,6.216098108908178,0.4961,0.49629112012119037,0.47803041422678616,0.5145559880551536,0.03652557382836741,0.49520315888576205,0.0010879612354283141,2.7197942419960277e-06,False,,,,,,,,,
Zed,zed,Vel'Koz,velkoz,586.0,100910.0,127060.0,0.7941917204470329,0.005807154890496482,0.006711832017173177,-0.0009046771266766947,677.2909688529453,0.8652115958263035,-3.5196748325249185,0.49319999999999997,0.49418746426480015,0.4628183549038917,0.5255758570614637,0.06275750215757198,0.49520315888576205,-0.0010156946209619044,9.188756912727903e-07,False,,,,,,,,,
Zed,zed,Irelia,irelia,1729.0,100910.0,127060.0,0.7941917204470329,0.017134079873154295,0.014793556490435808,0.0023405233827184877,1492.8177854498774,1.158212353076264,6.1585740588856455,0.4951,0.49536648468324374,0.4761441834398854,0.5145945486343279,0.03845036519444245,0.49520315888576205,0.00016332579748168374,3.822678480070251e-07,False,,,,,,,,,
Zed,zed,Jayce,jayce,355.0,100910.0,127060.0,0.7941917204470329,0.0035179863244475273,0.0037337393614633755,-0.00021575303701584824,376.77163896526923,0.9422152924645261,-1.1237360417894735,0.49299999999999994,0.4945327483201163,0.45602893028685515,0.5330639236669965,0.07703499338014136,0.49520315888576205,-0.0006704105656457626,1.4464311558558598e-07,False,,,,,,,,,
Zed,zed,Vex,vex,1949.0,100910.0,127060.0,0.7941917204470329,0.019314240412248537,0.019213561822194507,0.00010067859005402982,1938.8405234776478,1.0052399753354284,0.23297700657758186,0.4915,0.49191356783096774,0.4737554131335912,0.5100806995221083,0.03632528638851712,0.49520315888576205,-0.0032895910547943163,-3.311913892510405e-07,False,,,,,,,,,
Zed,zed,Lux,lux,2388.0,100910.0,127060.0,0.7941917204470329,0.023664651669804776,0.02339412820277877,0.00027052346702600635,2360.701476942406,1.0115637336292733,0.568537282646878,0.4874,0.4879053860472881,0.47143041069130515,0.5043914184050253,0.03296100771372018,0.49520315888576205,-0.007297772838473937,-1.9742188098321887e-06,False,,,,,,,,,
Zed,zed,Naafiri,naafiri,1263.0,100910.0,127060.0,0.7941917204470329,0.0125161034585274,0.012643507829653747,-0.00012740437112634603,1275.8563750903595,0.9899233367161339,-0.36222685703001667,0.5139,0.5128782835551379,0.49060527805776394,0.535129794145631,0.04452451608786706,0.49520315888576205,0.01767512466937582,-2.251888143081591e-06,False,,,,,,,,,
Zed,zed,Cho'Gath,chogath,370.0,100910.0,127060.0,0.7941917204470329,0.003666633633931226,0.0030399320068792,0.0006267016270520261,306.7595388141801,1.2061564619319889,3.616238857933664,0.4757,0.48086468188436793,0.44303757100162744,0.5187844836381343,0.0757469126365069,0.49520315888576205,-0.014338477001394123,-8.985946866221753e-06,False,,,,,,,,,
Zed,zed,Ziggs,ziggs,485.0,100910.0,127060.0,0.7941917204470329,0.00480626300663958,0.005326856792505912,-0.0005205937858663318,537.5331189317716,0.9022699865709307,-2.271906092956053,0.5155,0.5128459837361589,0.4788538619368868,0.5467881235923844,0.0679342616554976,0.49520315888576205,0.01764282485039681,-9.184744982244675e-06,False,,,,,,,,,
Zed,zed,Morgana,morgana,281.0,100910.0,127060.0,0.7941917204470329,0.0027846595976612825,0.0034075744909659953,-0.0006229148933047128,343.8583418833786,0.8171969842607532,-3.395582974854378,0.516,0.5117937020620811,0.4696831899313169,0.5538337220955936,0.08415053216427665,0.49520315888576205,0.016590543176319028,-1.0334496432543998e-05,False,,,,,,,,,
Zed,zed,Ahri,ahri,6117.0,100910.0,127060.0,0.7941917204470329,0.060618372807452185,0.06324921296228221,-0.002630840154830026,6382.478080023898,0.9584051716754343,-3.4333807575884165,0.5009,0.5008851054343981,0.49045513446497513,0.511314752621308,0.02085961815633286,0.49520315888576205,0.005681946548636074,-1.4948293137749663e-05,False,,,,,,,,,
Zed,zed,Sylas,sylas,4221.0,100910.0,127060.0,0.7941917204470329,0.041829352888712715,0.03845766625075935,0.0033716866379533625,3880.763101364126,1.087672679251222,5.569787677465765,0.4866,0.48690951179950315,0.4744071032406102,0.4994188104875251,0.025011707246914927,0.49520315888576205,-0.008293647086258904,-2.7963579060639983e-05,False,,,,,,,,,
Zed,zed,Viktor,viktor,3476.0,100910.0,127060.0,0.7941917204470329,0.03444653651768903,0.04170083856422606,-0.007254302046537028,4208.031619516051,0.8260394203976443,-11.527623645398185,0.4991,0.4991244408516926,0.48537334672318816,0.5128760918518129,0.027502745128624773,0.49520315888576205,0.0039212819659305564,-2.8446163790498778e-05,False,,,,,,,,,
Zed,zed,Katarina,katarina,4270.0,100910.0,127060.0,0.7941917204470329,0.042314934099692794,0.03674426374030793,0.005570670359384862,3707.8636540344733,1.1516065309882346,9.406086892944847,0.48899999999999993,0.4892511213925979,0.47681697210264323,0.5016908648685484,0.02487389276590518,0.49520315888576205,-0.005952037493164142,-3.315683884111686e-05,False,,,,,,,,,
Zed,zed,Azir,azir,1170.0,100910.0,127060.0,0.7941917204470329,0.01159449013972847,0.01300474013709482,-0.0014102499973663498,1312.3083272342383,0.8915587714556678,-3.9541654580365044,0.5247999999999999,0.5228451972327975,0.499778744038087,0.5458707265191425,0.046091982481055505,0.49520315888576205,0.02764203834703549,-3.898218450610734e-05,False,,,,,,,,,
Zed,zed,Pantheon,pantheon,584.0,100910.0,127060.0,0.7941917204470329,0.005787335249231989,0.0046794289512988125,0.001107906297933176,472.20117547556316,1.236761004272897,5.156941625037425,0.4486,0.45611081942346915,0.42487864793482544,0.48748902162604296,0.06261037369121752,0.49520315888576205,-0.0390923394622929,-4.3310649091215934e-05,False,,,,,,,,,
Zed,zed,Aurora,aurora,1642.0,100910.0,127060.0,0.7941917204470329,0.016271925478148846,0.01958949982899908,-0.0033175743508502345,1976.7764277442973,0.8306452752847164,-7.604525440155279,0.5091,0.5085761196817754,0.48887339156896864,0.528267648806969,0.03939425723800033,0.49520315888576205,0.013372960796013356,-4.4365791731779644e-05,False,,,,,,,,,
Zed,zed,Yone,yone,2779.0,100910.0,127060.0,0.7941917204470329,0.02753939153701318,0.030881591594071407,-0.0033422000570582262,3116.2614077577455,0.8917737109864552,-6.137072958173365,0.5092,0.5088795416761559,0.493553042045247,0.5241990262396847,0.030645984194437703,0.49520315888576205,0.013676382790393848,-4.570920734240446e-05,False,,,,,,,,,
Zed,zed,Aurelion Sol,aurelionsol,1233.0,100910.0,127060.0,0.7941917204470329,0.012218808839560004,0.01696019619665363,-0.004741387357093627,1711.4533982043179,0.7204403002113186,-11.664645721953676,0.5061,0.5056404354731079,0.4831183616972546,0.528152882939233,0.04503452124197843,0.49520315888576205,0.010437276587345834,-4.948717125373085e-05,False,,,,,,,,,
Zed,zed,Veigar,veigar,2448.0,100910.0,127060.0,0.7941917204470329,0.02425924090773957,0.026767766464444512,-0.0025085255567049436,2701.135313927096,0.9062855856861646,-4.937093175524729,0.5172,0.5165239405359705,0.5002353252375666,0.5327978053015903,0.032562480064023624,0.49520315888576205,0.021320781650208454,-5.348372565847371e-05,False,,,,,,,,,
Zed,zed,Fizz,fizz,3286.0,100910.0,127060.0,0.7941917204470329,0.03256367059756218,0.027857496494199042,0.004706174103363141,2811.099971229625,1.1689374385937064,9.084459325641904,0.483,0.4835012996118289,0.46938268647393827,0.49763099514235615,0.028248308668417876,0.49520315888576205,-0.011701859273933135,-5.507098707618393e-05,False,,,,,,,,,
Zed,zed,Ekko,ekko,2128.0,100910.0,127060.0,0.7941917204470329,0.02108809830542067,0.016704543269257945,0.004383555036162726,1685.6554613008193,1.2624169344533929,10.865113000715771,0.4817,0.4825201977045121,0.4651194373649961,0.4999388035158967,0.03481936615090059,0.49520315888576205,-0.012682961181249952,-5.559645835952459e-05,False,,,,,,,,,
Zed,zed,Diana,diana,2565.0,100910.0,127060.0,0.7941917204470329,0.025418689921712416,0.02090697966428025,0.0045117102574321645,2109.72331792252,1.2157992368998407,10.017299965295896,0.4819,0.48257819905653015,0.46666665252967016,0.4985046147045576,0.031837962174887435,0.49520315888576205,-0.012624959829231897,-5.696016076121457e-05,False,,,,,,,,,
Zed,zed,Orianna,orianna,2102.0,100910.0,127060.0,0.7941917204470329,0.02083044296898226,0.02432850571618082,-0.0034980627471985597,2454.9895118198065,0.8562154705263296,-7.212489149167723,0.5162,0.515463124652885,0.49794068380765305,0.5329695924462763,0.035028908638623235,0.49520315888576205,0.020259965767122967,-7.087063150949094e-05,False,,,,,,,,,
Zed,zed,Taliyah,taliyah,502.0,100910.0,127060.0,0.7941917204470329,0.004974729957387771,0.007159036105508474,-0.0021843061481207028,722.4183334068601,0.6948882341241438,-8.230258787500139,0.5438000000000001,0.5365199343615498,0.5030446450208608,0.5698571461388535,0.06681250111799275,0.49520315888576205,0.041316775475787715,-9.024848669228578e-05,False,,,,,,,,,
Zed,zed,Ryze,ryze,1639.0,100910.0,127060.0,0.7941917204470329,0.016242196016252104,0.01880783534744852,-0.0025656393311964155,1897.8986649110302,0.8635866763080489,-5.999516678368349,0.5339,0.5319491089624226,0.5122515230707124,0.5516049026500185,0.03935337957930607,0.49520315888576205,0.036745950076660594,-9.427685477886037e-05,False,,,,,,,,,
Zed,zed,Smolder,smolder,342.0,100910.0,127060.0,0.7941917204470329,0.0033891586562283223,0.005814030217572669,-0.0024248715613443463,586.693789255258,0.5829275957295043,-10.131724825544987,0.5556,0.5430149332254591,0.503968261222745,0.5818400274126465,0.07787176618990155,0.49520315888576205,0.04781177433969708,-0.0001159374118937448,False,,,,,,,,,
Zed,zed,Hwei,hwei,1426.0,100910.0,127060.0,0.7941917204470329,0.014131404221583588,0.01833838417546087,-0.004206979953877282,1850.5263471457565,0.7705915682851292,-9.960384584116058,0.5245000000000001,0.5228927919303099,0.5018504077197113,0.5439010490531067,0.04205064133339531,0.49520315888576205,0.027689633044547857,-0.00011648973114863082,False,,,,,,,,,
Zed,zed,Nasus,nasus,604.0,100910.0,127060.0,0.7941917204470329,0.00598553166187692,0.003637209642564695,0.0023483220193122253,367.03082503120334,1.6456383464485593,12.3917269837781,0.4305,0.4403684665989388,0.40970865405426093,0.47122104742748444,0.061512393373223506,0.49520315888576205,-0.05483469228682325,-0.0001287695153193573,False,,,,,,,,,
Zed,zed,Lissandra,lissandra,4058.0,100910.0,127060.0,0.7941917204470329,0.04021405212565653,0.02922022463521385,0.010993827490442677,2948.6128679394296,1.3762403481728818,20.73547010415593,0.48200000000000004,0.4824322752490748,0.4696920111324369,0.4951821486032973,0.025490137470860375,0.49520315888576205,-0.012770883636687269,-0.00014040089160225706,False,,,,,,,,,
Zed,zed,Syndra,syndra,2030.0,100910.0,127060.0,0.7941917204470329,0.02011693588346051,0.02648157093067849,-0.00636463504721798,2672.255322614766,0.7596579499049035,-12.592056047836149,0.5212,0.5202034744064098,0.5023908214980084,0.5379945519581772,0.03560373046016885,0.49520315888576205,0.025000315520647742,-0.00015911788435422225,False,,,,,,,,,
Zed,zed,Galio,galio,1413.0,100910.0,127060.0,0.7941917204470329,0.014002576553364385,0.020092510161072677,-0.006089933607708292,2027.5352003538437,0.6969052866521895,-13.787007891622252,0.5244,0.5227855918609734,0.5016528513761931,0.5438840731071077,0.04223122173091465,0.49520315888576205,0.027582432975211346,-0.000167975185558101,False,,,,,,,,,
Zed,zed,Sion,sion,951.0,100910.0,127060.0,0.7941917204470329,0.009424239421266476,0.005875869568742171,0.0035483698525243046,592.9339981817725,1.6038884646794318,14.74821983880528,0.4301,0.43674833538121116,0.4116624390508074,0.46197115971168046,0.05030872066087305,0.49520315888576205,-0.05845482350455089,-0.0002074193334581775,False,,,,,,,,,
Zed,zed,Kassadin,kassadin,896.0,100910.0,127060.0,0.7941917204470329,0.008879199286492915,0.01392931385092114,-0.005050114564428224,1405.6070606964522,0.6374469971401885,-13.688297874000519,0.5413,0.5371508037004548,0.5111320105596502,0.5630847286145739,0.05195271805492374,0.49520315888576205,0.04194764481469271,-0.00021184041202214172,False,,,,,,,,,
Zed,zed,Mel,mel,3036.0,100910.0,127060.0,0.7941917204470329,0.030086215439500547,0.037006703913563754,-0.006920488474063208,3734.3464919177186,0.81299365406259,-11.645335853439738,0.5333,0.5322373088283332,0.5175719843940292,0.5468792524877595,0.0293072680937303,0.49520315888576205,0.03703414994257115,-0.00025629440782429225,False,,,,,,,,,
Zed,zed,Malphite,malphite,2005.0,100910.0,127060.0,0.7941917204470329,0.019869190367654346,0.004972411730924869,0.014896778636729478,501.7660677676285,3.9958859891030536,67.27572165654213,0.4219,0.4256089788530417,0.4079268672441349,0.4433714764421378,0.03544460919800291,0.49520315888576205,-0.06959418003272033,-0.0010367290943521334,False,,,,,,,,,
Ziggs,ziggs,Mel,mel,680.0,14127.0,17943.0,0.7873265340244107,0.048134777376654635,0.035834097653876795,0.01230067972277784,506.2282975563175,1.3432674611089883,7.865565692388052,0.5367999999999999,0.5320787185713498,0.502661134605096,0.5614027137675626,0.058741579162466584,0.4993271189390949,0.03275159963225488,0.00040286693748501577,False,,,,,,,,,
Ziggs,ziggs,Yasuo,yasuo,502.0,14127.0,17943.0,0.7873265340244107,0.035534791533942095,0.04534149062952755,-0.009806699095585458,640.5392381233357,0.7837146737033148,-5.602423067594559,0.4562,0.46347142937816094,0.43013427637045737,0.4969466926018035,0.06681241623134615,0.4993271189390949,-0.03585568956093399,0.0003516259583888043,False,,,,,,,,,
