"champion_i","champion_i_normalized","champion_j","champion_j_normalized","lane","patch","elo","matchup_winrate_i_vs_j","matchup_games","source_url","extraction_date","champion_i_total_games","matchup_share_percent","low_matchup_sample","low_champion_sample"
"Cassiopeia","cassiopeia","Xerath","xerath","mid",16.05,"plat_plus",46.26,681,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,29442,2.31302221316487,0,0
"Cassiopeia","cassiopeia","Mel","mel","mid",16.05,"plat_plus",49.03,671,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,29442,2.27905712927111,0,0
"Cassiopeia","cassiopeia","Akali","akali","mid",16.05,"plat_plus",48.31,652,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,29442,2.21452346987297,0,0
"Cassiopeia","cassiopeia","Diana","diana","mid",16.05,"plat_plus",49.12,627,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,29442,2.12961076013858,0,0
"Cassiopeia","cassiopeia","Veigar","veigar","mid",16.05,"plat_plus",44.01,618,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,29442,2.0990421846342,0,0
"Cassiopeia","cassiopeia","Orianna","orianna","mid",16.05,"plat_plus",52.45,572,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,29442,1.94280279872291,0,0
"Cassiopeia","cassiopeia","Twisted Fate","twistedfate","mid",16.05,"plat_plus",49.47,564,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,29442,1.91563073160791,0,0
"Cassiopeia","cassiopeia","Vladimir","vladimir","mid",16.05,"plat_plus",50.18,544,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,29442,1.84770056382039,0,0
"Cassiopeia","cassiopeia","Fizz","fizz","mid",16.05,"plat_plus",45.54,505,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,29442,1.71523673663474,0,0
"Cassiopeia","cassiopeia","Lux","lux","mid",16.05,"plat_plus",46.99,498,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,29442,1.69146117790911,0,0
"Cassiopeia","cassiopeia","Galio","galio","mid",16.05,"plat_plus",44.79,480,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,29442,1.63032402690035,0,0
"Cassiopeia","cassiopeia","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",46.76,447,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,29442,1.51823925005095,0,0
"Cassiopeia","cassiopeia","Irelia","irelia","mid",16.05,"plat_plus",52.06,436,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,29442,1.48087765776781,0,0
"Cassiopeia","cassiopeia","Aurora","aurora","mid",16.05,"plat_plus",53.6,431,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,29442,1.46389511582094,0,0
"Cassiopeia","cassiopeia","Akshan","akshan","mid",16.05,"plat_plus",49.28,418,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,29442,1.41974050675905,0,0
"Cassiopeia","cassiopeia","Kassadin","kassadin","mid",16.05,"plat_plus",50.97,414,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,29442,1.40615447320155,0,0
"Cassiopeia","cassiopeia","Anivia","anivia","mid",16.05,"plat_plus",48.88,401,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,29442,1.36199986413966,0,0
"Cassiopeia","cassiopeia","LeBlanc","leblanc","mid",16.05,"plat_plus",48.45,388,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,29442,1.31784525507778,0,0
"Cassiopeia","cassiopeia","Ekko","ekko","mid",16.05,"plat_plus",51.29,388,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,29442,1.31784525507778,0,0
"Cassiopeia","cassiopeia","Hwei","hwei","mid",16.05,"plat_plus",47.94,388,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,29442,1.31784525507778,0,0
"Cassiopeia","cassiopeia","Zoe","zoe","mid",16.05,"plat_plus",48.94,331,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,29442,1.12424427688336,0,0
"Cassiopeia","cassiopeia","Lissandra","lissandra","mid",16.05,"plat_plus",47.21,305,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,29442,1.0359350587596,0,0
"Cassiopeia","cassiopeia","Vex","vex","mid",16.05,"plat_plus",52.3,304,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,29442,1.03253855037022,0,0
"Cassiopeia","cassiopeia","Naafiri","naafiri","mid",16.05,"plat_plus",48.28,290,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,29442,0.984987432918959,0,0
"Cassiopeia","cassiopeia","Talon","talon","mid",16.05,"plat_plus",46.64,238,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,29442,0.808368996671422,0,0
"Cassiopeia","cassiopeia","Annie","annie","mid",16.05,"plat_plus",49.78,229,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,29442,0.77780042116704,0,0
"Cassiopeia","cassiopeia","Azir","azir","mid",16.05,"plat_plus",55.45,211,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,29442,0.716663270158277,0,0
"Cassiopeia","cassiopeia","Qiyana","qiyana","mid",16.05,"plat_plus",49.03,206,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,29442,0.699680728211399,0,0
"Cassiopeia","cassiopeia","Taliyah","taliyah","mid",16.05,"plat_plus",50.25,197,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,29442,0.669112152707017,0,0
"Cassiopeia","cassiopeia","Vel'Koz","velkoz","mid",16.05,"plat_plus",44.3,158,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,29442,0.536648325521364,1,0
"Cassiopeia","cassiopeia","Sion","sion","mid",16.05,"plat_plus",42.38,151,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,29442,0.512872766795734,1,0
"Cassiopeia","cassiopeia","Swain","swain","mid",16.05,"plat_plus",46.94,147,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,29442,0.499286733238231,1,0
"Cassiopeia","cassiopeia","Brand","brand","mid",16.05,"plat_plus",40.15,132,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,29442,0.448339107397595,1,0
"Cassiopeia","cassiopeia","Cho'Gath","chogath","mid",16.05,"plat_plus",48.25,114,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,29442,0.387201956388832,1,0
"Cassiopeia","cassiopeia","Ziggs","ziggs","mid",16.05,"plat_plus",54.46,112,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,29442,0.380408939610081,1,0
"Cassiopeia","cassiopeia","Smolder","smolder","mid",16.05,"plat_plus",58.04,112,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,29442,0.380408939610081,1,0
"Cassiopeia","cassiopeia","Kayle","kayle","mid",16.05,"plat_plus",41.18,85,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,29442,0.288703213096936,1,0
"Cassiopeia","cassiopeia","Nasus","nasus","mid",16.05,"plat_plus",51.76,85,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,29442,0.288703213096936,1,0
"Cassiopeia","cassiopeia","Kog'Maw","kogmaw","mid",16.05,"plat_plus",42.47,73,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,29442,0.247945112424428,1,0
"Cassiopeia","cassiopeia","Pantheon","pantheon","mid",16.05,"plat_plus",47.89,71,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,29442,0.241152095645676,1,0
"Cassiopeia","cassiopeia","Malphite","malphite","mid",16.05,"plat_plus",45.59,68,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,29442,0.230962570477549,1,0
"Cassiopeia","cassiopeia","Jayce","jayce","mid",16.05,"plat_plus",45.59,68,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,29442,0.230962570477549,1,0
"Cassiopeia","cassiopeia","Morgana","morgana","mid",16.05,"plat_plus",49.09,55,"https://op.gg/lol/champions/cassiopeia/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,29442,0.186807961415665,1,0
"Jayce","jayce","Ahri","ahri","mid",16.05,"plat_plus",48.08,1065,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,16006,6.65375484193427,0,1
"Jayce","jayce","Yasuo","yasuo","mid",16.05,"plat_plus",49.92,645,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,16006,4.02973884793203,0,1
"Jayce","jayce","Sylas","sylas","mid",16.05,"plat_plus",53.8,539,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,16006,3.36748719230289,0,1
"Jayce","jayce","Akali","akali","mid",16.05,"plat_plus",51.95,514,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,16006,3.21129576408847,0,1
"Jayce","jayce","Katarina","katarina","mid",16.05,"plat_plus",49.29,495,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,16006,3.09259027864551,0,1
"Jayce","jayce","Yone","yone","mid",16.05,"plat_plus",52.56,489,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,16006,3.05510433587405,0,1
"Jayce","jayce","Zed","zed","mid",16.05,"plat_plus",46.65,463,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,16006,2.89266525053105,0,1
"Jayce","jayce","Viktor","viktor","mid",16.05,"plat_plus",48.91,460,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,16006,2.87392227914532,0,1
"Jayce","jayce","Mel","mel","mid",16.05,"plat_plus",53.46,419,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,16006,2.61776833687367,0,1
"Jayce","jayce","Twisted Fate","twistedfate","mid",16.05,"plat_plus",47.85,395,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,16006,2.46782456578783,0,1
"Jayce","jayce","Kassadin","kassadin","mid",16.05,"plat_plus",48.62,362,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,16006,2.2616518805448,0,1
"Jayce","jayce","Malzahar","malzahar","mid",16.05,"plat_plus",49.13,344,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,16006,2.14919405223041,0,1
"Jayce","jayce","Xerath","xerath","mid",16.05,"plat_plus",49.24,329,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,16006,2.05547919530176,0,1
"Jayce","jayce","Galio","galio","mid",16.05,"plat_plus",47.66,321,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,16006,2.00549793827315,0,1
"Jayce","jayce","Aurora","aurora","mid",16.05,"plat_plus",51.77,311,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,16006,1.94302136698738,0,1
"Jayce","jayce","Veigar","veigar","mid",16.05,"plat_plus",52.3,304,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,16006,1.89928776708734,0,1
"Jayce","jayce","Ryze","ryze","mid",16.05,"plat_plus",49.83,301,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,16006,1.88054479570161,0,1
"Jayce","jayce","Orianna","orianna","mid",16.05,"plat_plus",48.31,296,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,16006,1.84930651005873,0,1
"Jayce","jayce","Syndra","syndra","mid",16.05,"plat_plus",48.14,295,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,16006,1.84305885293015,0,1
"Jayce","jayce","Fizz","fizz","mid",16.05,"plat_plus",49.29,280,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,16006,1.7493439960015,0,1
"Jayce","jayce","LeBlanc","leblanc","mid",16.05,"plat_plus",44.36,275,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,16006,1.71810571035862,0,1
"Jayce","jayce","Zoe","zoe","mid",16.05,"plat_plus",48.13,268,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,16006,1.67437211045858,0,1
"Jayce","jayce","Lux","lux","mid",16.05,"plat_plus",48.31,236,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,16006,1.47444708234412,0,1
"Jayce","jayce","Hwei","hwei","mid",16.05,"plat_plus",48.07,233,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,16006,1.45570411095839,0,1
"Jayce","jayce","Diana","diana","mid",16.05,"plat_plus",44.78,230,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,16006,1.43696113957266,0,1
"Jayce","jayce","Akshan","akshan","mid",16.05,"plat_plus",47.93,217,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,16006,1.35574159690116,0,1
"Jayce","jayce","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",53.88,206,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,16006,1.28701736848682,0,1
"Jayce","jayce","Ekko","ekko","mid",16.05,"plat_plus",53.73,201,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,16006,1.25577908284393,0,1
"Jayce","jayce","Anivia","anivia","mid",16.05,"plat_plus",46.19,197,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,16006,1.23078845432963,0,1
"Jayce","jayce","Irelia","irelia","mid",16.05,"plat_plus",45.65,184,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,16006,1.14956891165813,0,1
"Jayce","jayce","Talon","talon","mid",16.05,"plat_plus",48.88,178,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,16006,1.11208296888667,0,1
"Jayce","jayce","Vex","vex","mid",16.05,"plat_plus",49.41,170,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,16006,1.06210171185805,0,1
"Jayce","jayce","Vladimir","vladimir","mid",16.05,"plat_plus",53.25,169,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,16006,1.05585405472948,0,1
"Jayce","jayce","Qiyana","qiyana","mid",16.05,"plat_plus",49.38,162,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,16006,1.01212045482944,0,1
"Jayce","jayce","Naafiri","naafiri","mid",16.05,"plat_plus",53.7,162,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,16006,1.01212045482944,0,1
"Jayce","jayce","Lissandra","lissandra","mid",16.05,"plat_plus",50.93,161,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,16006,1.00587279770086,0,1
"Jayce","jayce","Taliyah","taliyah","mid",16.05,"plat_plus",56.25,128,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,16006,0.799700112457828,1,1
"Jayce","jayce","Annie","annie","mid",16.05,"plat_plus",50,120,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,16006,0.749718855429214,1,1
"Jayce","jayce","Azir","azir","mid",16.05,"plat_plus",55.24,105,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,16006,0.656003998500562,1,1
"Jayce","jayce","Malphite","malphite","mid",16.05,"plat_plus",38.27,81,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,16006,0.506060227414719,1,1
"Jayce","jayce","Brand","brand","mid",16.05,"plat_plus",50.7,71,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,16006,0.443583656128952,1,1
"Jayce","jayce","Vel'Koz","velkoz","mid",16.05,"plat_plus",59.15,71,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,16006,0.443583656128952,1,1
"Jayce","jayce","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",54.41,68,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,16006,0.424840684743221,1,1
"Jayce","jayce","Smolder","smolder","mid",16.05,"plat_plus",50,68,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,16006,0.424840684743221,1,1
"Jayce","jayce","Sion","sion","mid",16.05,"plat_plus",53.03,66,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,16006,0.412345370486068,1,1
"Jayce","jayce","Ziggs","ziggs","mid",16.05,"plat_plus",53.23,62,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,16006,0.387354741971761,1,1
"Jayce","jayce","Swain","swain","mid",16.05,"plat_plus",58.18,55,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,16006,0.343621142071723,1,1
"Jayce","jayce","Pantheon","pantheon","mid",16.05,"plat_plus",45.83,48,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,16006,0.299887542171686,1,1
"Jayce","jayce","Nasus","nasus","mid",16.05,"plat_plus",50,44,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,16006,0.274896913657379,1,1
"Jayce","jayce","Kayle","kayle","mid",16.05,"plat_plus",50,40,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,16006,0.249906285143071,1,1
"Jayce","jayce","Kog'Maw","kogmaw","mid",16.05,"plat_plus",46.15,39,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,16006,0.243658628014495,1,1
"Jayce","jayce","Morgana","morgana","mid",16.05,"plat_plus",52.94,34,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,16006,0.212420342371611,1,1
"Jayce","jayce","Cho'Gath","chogath","mid",16.05,"plat_plus",41.18,34,"https://op.gg/lol/champions/jayce/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,16006,0.212420342371611,1,1
"Kog'Maw","kogmaw","Ahri","ahri","mid",16.05,"plat_plus",47.1,1000,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,14369,6.95942654325284,0,1
"Kog'Maw","kogmaw","Yasuo","yasuo","mid",16.05,"plat_plus",50.1,507,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,14369,3.52842925742919,0,1
"Kog'Maw","kogmaw","Viktor","viktor","mid",16.05,"plat_plus",48.87,485,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,14369,3.37532187347763,0,1
"Kog'Maw","kogmaw","Malzahar","malzahar","mid",16.05,"plat_plus",45.83,432,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,14369,3.00647226668523,0,1
"Kog'Maw","kogmaw","Katarina","katarina","mid",16.05,"plat_plus",45.48,420,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,14369,2.92295914816619,0,1
"Kog'Maw","kogmaw","Syndra","syndra","mid",16.05,"plat_plus",53.7,419,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,14369,2.91599972162294,0,1
"Kog'Maw","kogmaw","Xerath","xerath","mid",16.05,"plat_plus",47.68,388,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,14369,2.7002574987821,0,1
"Kog'Maw","kogmaw","Yone","yone","mid",16.05,"plat_plus",51.89,370,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,14369,2.57498782100355,0,1
"Kog'Maw","kogmaw","Zed","zed","mid",16.05,"plat_plus",50.68,365,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,14369,2.54019068828728,0,1
"Kog'Maw","kogmaw","Akali","akali","mid",16.05,"plat_plus",53.06,360,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,14369,2.50539355557102,0,1
"Kog'Maw","kogmaw","Mel","mel","mid",16.05,"plat_plus",51.81,359,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,14369,2.49843412902777,0,1
"Kog'Maw","kogmaw","Veigar","veigar","mid",16.05,"plat_plus",46.59,352,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,14369,2.449718143225,0,1
"Kog'Maw","kogmaw","Sylas","sylas","mid",16.05,"plat_plus",59.2,326,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,14369,2.26877305310042,0,1
"Kog'Maw","kogmaw","Lux","lux","mid",16.05,"plat_plus",52.46,305,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,14369,2.12262509569211,0,1
"Kog'Maw","kogmaw","Orianna","orianna","mid",16.05,"plat_plus",49.12,283,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,14369,1.96951771174055,0,1
"Kog'Maw","kogmaw","LeBlanc","leblanc","mid",16.05,"plat_plus",50.92,273,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,14369,1.89992344630802,0,1
"Kog'Maw","kogmaw","Twisted Fate","twistedfate","mid",16.05,"plat_plus",45.19,270,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,14369,1.87904516667827,0,1
"Kog'Maw","kogmaw","Fizz","fizz","mid",16.05,"plat_plus",50.37,268,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,14369,1.86512631359176,0,1
"Kog'Maw","kogmaw","Diana","diana","mid",16.05,"plat_plus",51.21,248,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,14369,1.7259377827267,0,1
"Kog'Maw","kogmaw","Zoe","zoe","mid",16.05,"plat_plus",50.21,241,"https://op.gg/lol/champions/kogmaw/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,14369,1.67722179692393,0,1
